#group,false,false,true,true,false,false,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string
#default,mean,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement
,,0,2022-10-23T14:05:50.4057002Z,2022-11-22T14:05:50.4057002Z,2022-10-26T08:30:00Z,120.2,value,montaneta_flow
,,0,2022-10-23T14:05:50.4057002Z,2022-11-22T14:05:50.4057002Z,2022-10-26T09:00:00Z,119.6,value,montaneta_flow
,,0,2022-10-23T14:05:50.4057002Z,2022-11-22T14:05:50.4057002Z,2022-10-26T09:30:00Z,121,value,montaneta_flow
,,0,2022-10-23T14:05:50.4057002Z,2022-11-22T14:05:50.4057002Z,2022-10-26T10:00:00Z,120,value,montaneta_flow
,,0,2022-10-23T14:05:50.4057002Z,2022-11-22T14:05:50.4057002Z,2022-10-26T10:30:00Z,111,value,montaneta_flow
,,0,2022-10-23T14:05:50.4057002Z,2022-11-22T14:05:50.4057002Z,2022-10-26T11:00:00Z,109.2,value,montaneta_flow
,,0,2022-10-23T14:05:50.4057002Z,2022-11-22T14:05:50.4057002Z,2022-10-26T11:30:00Z,105.4,value,montaneta_flow
,,0,2022-10-23T14:05:50.4057002Z,2022-11-22T14:05:50.4057002Z,2022-10-26T12:00:00Z,105.4,value,montaneta_flow
,,0,2022-10-23T14:05:50.4057002Z,2022-11-22T14:05:50.4057002Z,2022-10-26T12:30:00Z,101.6,value,montaneta_flow
,,0,2022-10-23T14:05:50.4057002Z,2022-11-22T14:05:50.4057002Z,2022-10-26T13:00:00Z,105,value,montaneta_flow
,,0,2022-10-23T14:05:50.4057002Z,2022-11-22T14:05:50.4057002Z,2022-10-26T13:30:00Z,105.8,value,montaneta_flow
,,0,2022-10-23T14:05:50.4057002Z,2022-11-22T14:05:50.4057002Z,2022-10-26T14:00:00Z,105,value,montaneta_flow
,,0,2022-10-23T14:05:50.4057002Z,2022-11-22T14:05:50.4057002Z,2022-10-26T14:30:00Z,105.6,value,montaneta_flow
,,0,2022-10-23T14:05:50.4057002Z,2022-11-22T14:05:50.4057002Z,2022-10-26T15:00:00Z,105,value,montaneta_flow
,,0,2022-10-23T14:05:50.4057002Z,2022-11-22T14:05:50.4057002Z,2022-10-26T15:30:00Z,97.6,value,montaneta_flow
,,0,2022-10-23T14:05:50.4057002Z,2022-11-22T14:05:50.4057002Z,2022-10-26T16:00:00Z,88.8,value,montaneta_flow
,,0,2022-10-23T14:05:50.4057002Z,2022-11-22T14:05:50.4057002Z,2022-10-26T16:30:00Z,88.2,value,montaneta_flow
,,0,2022-10-23T14:05:50.4057002Z,2022-11-22T14:05:50.4057002Z,2022-10-26T17:00:00Z,93.4,value,montaneta_flow
,,0,2022-10-23T14:05:50.4057002Z,2022-11-22T14:05:50.4057002Z,2022-10-26T17:30:00Z,88.4,value,montaneta_flow
,,0,2022-10-23T14:05:50.4057002Z,2022-11-22T14:05:50.4057002Z,2022-10-26T18:00:00Z,95.2,value,montaneta_flow
,,0,2022-10-23T14:05:50.4057002Z,2022-11-22T14:05:50.4057002Z,2022-10-26T18:30:00Z,97.2,value,montaneta_flow
,,0,2022-10-23T14:05:50.4057002Z,2022-11-22T14:05:50.4057002Z,2022-10-26T19:00:00Z,101.6,value,montaneta_flow
,,0,2022-10-23T14:05:50.4057002Z,2022-11-22T14:05:50.4057002Z,2022-10-26T19:30:00Z,100,value,montaneta_flow
,,0,2022-10-23T14:05:50.4057002Z,2022-11-22T14:05:50.4057002Z,2022-10-26T20:00:00Z,99.6,value,montaneta_flow
,,0,2022-10-23T14:05:50.4057002Z,2022-11-22T14:05:50.4057002Z,2022-10-26T20:30:00Z,98,value,montaneta_flow
,,0,2022-10-23T14:05:50.4057002Z,2022-11-22T14:05:50.4057002Z,2022-10-26T21:00:00Z,90.6,value,montaneta_flow
,,0,2022-10-23T14:05:50.4057002Z,2022-11-22T14:05:50.4057002Z,2022-10-26T21:30:00Z,81.8,value,montaneta_flow
,,0,2022-10-23T14:05:50.4057002Z,2022-11-22T14:05:50.4057002Z,2022-10-26T22:00:00Z,82.8,value,montaneta_flow
,,0,2022-10-23T14:05:50.4057002Z,2022-11-22T14:05:50.4057002Z,2022-10-26T22:30:00Z,69.6,value,montaneta_flow
,,0,2022-10-23T14:05:50.4057002Z,2022-11-22T14:05:50.4057002Z,2022-10-26T23:00:00Z,57,value,montaneta_flow
,,0,2022-10-23T14:05:50.4057002Z,2022-11-22T14:05:50.4057002Z,2022-10-26T23:30:00Z,46.4,value,montaneta_flow
,,0,2022-10-23T14:05:50.4057002Z,2022-11-22T14:05:50.4057002Z,2022-10-27T00:00:00Z,40.6,value,montaneta_flow
,,0,2022-10-23T14:05:50.4057002Z,2022-11-22T14:05:50.4057002Z,2022-10-27T00:30:00Z,30,value,montaneta_flow
,,0,2022-10-23T14:05:50.4057002Z,2022-11-22T14:05:50.4057002Z,2022-10-27T01:00:00Z,27.2,value,montaneta_flow
,,0,2022-10-23T14:05:50.4057002Z,2022-11-22T14:05:50.4057002Z,2022-10-27T01:30:00Z,25.4,value,montaneta_flow
,,0,2022-10-23T14:05:50.4057002Z,2022-11-22T14:05:50.4057002Z,2022-10-27T02:00:00Z,27.2,value,montaneta_flow
,,0,2022-10-23T14:05:50.4057002Z,2022-11-22T14:05:50.4057002Z,2022-10-27T02:30:00Z,24.8,value,montaneta_flow
,,0,2022-10-23T14:05:50.4057002Z,2022-11-22T14:05:50.4057002Z,2022-10-27T03:00:00Z,23.2,value,montaneta_flow
,,0,2022-10-23T14:05:50.4057002Z,2022-11-22T14:05:50.4057002Z,2022-10-27T03:30:00Z,21.6,value,montaneta_flow
,,0,2022-10-23T14:05:50.4057002Z,2022-11-22T14:05:50.4057002Z,2022-10-27T04:00:00Z,25,value,montaneta_flow
,,0,2022-10-23T14:05:50.4057002Z,2022-11-22T14:05:50.4057002Z,2022-10-27T04:30:00Z,32,value,montaneta_flow
,,0,2022-10-23T14:05:50.4057002Z,2022-11-22T14:05:50.4057002Z,2022-10-27T05:00:00Z,33.8,value,montaneta_flow
,,0,2022-10-23T14:05:50.4057002Z,2022-11-22T14:05:50.4057002Z,2022-10-27T05:30:00Z,44,value,montaneta_flow
,,0,2022-10-23T14:05:50.4057002Z,2022-11-22T14:05:50.4057002Z,2022-10-27T06:00:00Z,71.6,value,montaneta_flow
,,0,2022-10-23T14:05:50.4057002Z,2022-11-22T14:05:50.4057002Z,2022-10-27T06:30:00Z,92.6,value,montaneta_flow
,,0,2022-10-23T14:05:50.4057002Z,2022-11-22T14:05:50.4057002Z,2022-10-27T07:00:00Z,97.2,value,montaneta_flow
,,0,2022-10-23T14:05:50.4057002Z,2022-11-22T14:05:50.4057002Z,2022-10-27T07:30:00Z,105.6,value,montaneta_flow
,,0,2022-10-23T14:05:50.4057002Z,2022-11-22T14:05:50.4057002Z,2022-10-27T08:00:00Z,116.6,value,montaneta_flow
,,0,2022-10-23T14:05:50.4057002Z,2022-11-22T14:05:50.4057002Z,2022-10-27T08:30:00Z,118.4,value,montaneta_flow
,,0,2022-10-23T14:05:50.4057002Z,2022-11-22T14:05:50.4057002Z,2022-10-27T09:00:00Z,123.2,value,montaneta_flow
,,0,2022-10-23T14:05:50.4057002Z,2022-11-22T14:05:50.4057002Z,2022-10-27T09:30:00Z,116,value,montaneta_flow
,,0,2022-10-23T14:05:50.4057002Z,2022-11-22T14:05:50.4057002Z,2022-10-27T10:00:00Z,124.2,value,montaneta_flow
,,0,2022-10-23T14:05:50.4057002Z,2022-11-22T14:05:50.4057002Z,2022-10-27T10:30:00Z,124.8,value,montaneta_flow
,,0,2022-10-23T14:05:50.4057002Z,2022-11-22T14:05:50.4057002Z,2022-10-27T11:00:00Z,113.2,value,montaneta_flow
,,0,2022-10-23T14:05:50.4057002Z,2022-11-22T14:05:50.4057002Z,2022-10-27T11:30:00Z,111,value,montaneta_flow
,,0,2022-10-23T14:05:50.4057002Z,2022-11-22T14:05:50.4057002Z,2022-10-27T12:00:00Z,104.6,value,montaneta_flow
,,0,2022-10-23T14:05:50.4057002Z,2022-11-22T14:05:50.4057002Z,2022-10-27T12:30:00Z,100.6,value,montaneta_flow
,,0,2022-10-23T14:05:50.4057002Z,2022-11-22T14:05:50.4057002Z,2022-10-27T13:00:00Z,110.2,value,montaneta_flow
,,0,2022-10-23T14:05:50.4057002Z,2022-11-22T14:05:50.4057002Z,2022-10-27T13:30:00Z,105.6,value,montaneta_flow
